codigo,descripcion,estructura,grupo_quirurgico,seccion,tabla,uvb_base,valor_2023_uvt,valor_2024_uvt,valor_2025_uvb
2271,Corrección ptosis palpebral (procedimiento de Fassanella y Servat),tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.2.7,,1777500.0,1972500.0,2080700.0
2272,Corrección ptosis palpebral deslizamiento músculo frontal,tipo_1_grupo_quirurgico,9,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.2.7,,2029800.0,2252500.0,2376100.0
2273,Corrección ptosis palpebral con injerto fascia lata,tipo_1_grupo_quirurgico,9,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.2.7,,2029800.0,2252500.0,2376100.0
2301,Peritomía total,tipo_1_grupo_quirurgico,4,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.3.1,,717600.0,796300.0,840100.0
2302,Resección pterigión,tipo_1_grupo_quirurgico,6,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.3.1,,1252000.0,1389400.0,1465700.0
2303,Resección pterigión con injerto de conjuntiva,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.3.1,,1777500.0,1972500.0,2080700.0
2304,Resección pterigión reproducido,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.3.1,,1777500.0,1972500.0,2080700.0
2305,Resección quiste o tumor conjuntival,tipo_1_grupo_quirurgico,6,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.3.1,,1252000.0,1389400.0,1465700.0
2306,Resección quiste o tumor conjuntival con injerto de mucosa,tipo_1_grupo_quirurgico,7,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.3.1,,1617200.0,1794600.0,1893100.0
2310,Sutura de la conjuntiva,tipo_1_grupo_quirurgico,4,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.3.2,,717600.0,796300.0,840100.0
2311,Injerto de la conjuntiva; incluye transplante y plastia,tipo_1_grupo_quirurgico,7,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.3.2,,1617200.0,1794600.0,1893100.0
2312,Corrección simbléfaron,tipo_1_grupo_quirurgico,7,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.3.2,,1617200.0,1794600.0,1893100.0
2313,Fotocoagulación de conjuntiva por laser,tipo_1_grupo_quirurgico,7,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.3.2,,1617200.0,1794600.0,1893100.0
2401,Descompresión de órbita (excepto vía techo órbita),tipo_1_grupo_quirurgico,10,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.4.1,,2708400.0,3005600.0,3170600.0
2402,Drenaje absceso de órbita,tipo_1_grupo_quirurgico,4,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.4.1,,717600.0,796300.0,840100.0
2403,Extracción cuerpo extraño de órbita,tipo_1_grupo_quirurgico,10,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.4.1,,2708400.0,3005600.0,3170600.0
2410,Resección tumor órbita,tipo_1_grupo_quirurgico,11,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.4.2,,2909000.0,3228200.0,3405400.0
2420,Exenteración de órbita,tipo_1_grupo_quirurgico,20,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.4.3,,3051500.0,3386300.0,3572200.0
2430,Plastia de órbita (Inserción de prótesis orbitaria); incluye reinserción de prótesis,tipo_1_grupo_quirurgico,10,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.4.4,,2708400.0,3005600.0,3170600.0
2431,Plastia de órbita con reconstrucción de fondos de saco con injertos,tipo_1_grupo_quirurgico,10,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.4.4,,2708400.0,3005600.0,3170600.0
2432,Reconstrucción piso,tipo_1_grupo_quirurgico,10,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.4.4,,2708400.0,3005600.0,3170600.0
2433,Reducción fractura,tipo_1_grupo_quirurgico,9,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.4.4,,2029800.0,2252500.0,2376100.0
2501,Extracción cuerpo extraño endocular,tipo_1_grupo_quirurgico,13,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.5.1,,3320000.0,3684200.0,3886300.0
2510,Enucleación con injerto dermograso,tipo_1_grupo_quirurgico,10,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.5.2,,2708400.0,3005600.0,3170600.0
2511,Enucleación con implante,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.5.2,,1777500.0,1972500.0,2080700.0
2530,Inserción secundaria de prótesis (con formación de fondos de saco conjuntivales),tipo_1_grupo_quirurgico,9,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.5.3,,2029800.0,2252500.0,2376100.0
2540,Corrección estrabismo horizontal o vertical,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.5.4,,1777500.0,1972500.0,2080700.0
2541,Corrección estrabismo mixto (horizontal con componente vertical),tipo_1_grupo_quirurgico,10,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.5.4,,2708400.0,3005600.0,3170600.0
2542,Acortamiento tendón cantal medial (telecanto),tipo_1_grupo_quirurgico,6,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.5.4,,1252000.0,1389400.0,1465700.0
2601,Evacuación de hifema,tipo_1_grupo_quirurgico,7,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.1,,1617200.0,1794600.0,1893100.0
2602,Extracción cuerpo extraño de córnea profundo,tipo_1_grupo_quirurgico,4,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.1,,717600.0,796300.0,840100.0
2603,Paracentesis de cámara anterior,tipo_1_grupo_quirurgico,6,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.1,,1252000.0,1389400.0,1465700.0
2604,Queratotomía radial miópica o astigmática,tipo_1_grupo_quirurgico,20,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.1,,3051500.0,3386300.0,3572200.0
2610,Cauterización de córnea ( termo o crío aplicación),tipo_1_grupo_quirurgico,4,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.2,,717600.0,796300.0,840100.0
2611,Queratectomía,tipo_1_grupo_quirurgico,6,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.2,,1252000.0,1389400.0,1465700.0
2612,Resección tumor córnea,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.2,,1777500.0,1972500.0,2080700.0
2613,Tatuaje de la córnea,tipo_1_grupo_quirurgico,4,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.2,,717600.0,796300.0,840100.0
2620,Sutura córnea superficial,tipo_1_grupo_quirurgico,6,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.3,,1252000.0,1389400.0,1465700.0
2621,Sutura córnea perforante,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.3,,1777500.0,1972500.0,2080700.0
2622,Queratoplastia penetrante,tipo_1_grupo_quirurgico,21,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.3,,3673700.0,4076800.0,4300500.0
2623,Queratoplastia penetrante (retiro puntos),tipo_1_grupo_quirurgico,3,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.3,,534000.0,592500.0,625000.0
2624,Queratoplastia superficial o lamelar,tipo_1_grupo_quirurgico,13,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.3,,3320000.0,3684200.0,3886300.0
2625,Reparación herida corneoesclera con hernia uveal o faquectomía,tipo_1_grupo_quirurgico,13,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.3,,3320000.0,3684200.0,3886300.0
2626,Queratofaquia,tipo_1_grupo_quirurgico,21,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.3,,3673700.0,4076800.0,4300500.0
2627,Queratomileusis,tipo_1_grupo_quirurgico,20,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.3,,3051500.0,3386300.0,3572200.0
2628,"Queratoplastia penetrante más cirugía combinada de catarata, antiglaucomatosa o lente intraocular",tipo_1_grupo_quirurgico,22,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.3,,4254800.0,4721600.0,4980800.0
2629,Implante de prótesis corneana (queratoprótesis),tipo_1_grupo_quirurgico,21,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.3,,3673700.0,4076800.0,4300500.0
2640,Escleroqueratoplastia,tipo_1_grupo_quirurgico,20,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.4,,3051500.0,3386300.0,3572200.0
2641,Escleroplastia,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.4,,1777500.0,1972500.0,2080700.0
2642,Resección tumor de la esclerótica,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.4,,1777500.0,1972500.0,2080700.0
2643,Sutura de esclerótica,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.4,,1777500.0,1972500.0,2080700.0
2644,Sutura corneoesclera,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.6.4,,1777500.0,1972500.0,2080700.0
2701,Iridectomía,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.1,,1777500.0,1972500.0,2080700.0
2702,Iridodiálisis anterior,tipo_1_grupo_quirurgico,7,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.1,,1617200.0,1794600.0,1893100.0
2703,Iridodiálisis posterior,tipo_1_grupo_quirurgico,7,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.1,,1617200.0,1794600.0,1893100.0
2704,Iridotasis,tipo_1_grupo_quirurgico,7,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.1,,1617200.0,1794600.0,1893100.0
2706,Resección tumor cuerpo ciliar,tipo_1_grupo_quirurgico,9,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.1,,2029800.0,2252500.0,2376100.0
2707,Resección tumor iris,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.1,,1777500.0,1972500.0,2080700.0
2720,Coreoplastia,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.2,,1777500.0,1972500.0,2080700.0
2721,Fijación iris,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.2,,1777500.0,1972500.0,2080700.0
2722,Iridoplastia,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.2,,1777500.0,1972500.0,2080700.0
2723,Iridotomía por fotocoagulación,tipo_1_grupo_quirurgico,7,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.2,,1617200.0,1794600.0,1893100.0
2730,Ciclodiatermia,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.3,,1777500.0,1972500.0,2080700.0
2731,Sinequiotomía,tipo_1_grupo_quirurgico,6,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.3,,1252000.0,1389400.0,1465700.0
2732,Ciclocrioterapia,tipo_1_grupo_quirurgico,8,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.7.3,,1777500.0,1972500.0,2080700.0
2801,Ciclodiálisis,tipo_1_grupo_quirurgico,7,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.8.1,,1617200.0,1794600.0,1893100.0
2802,Goniotomía,tipo_1_grupo_quirurgico,9,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.8.1,,2029800.0,2252500.0,2376100.0
2804,Trabeculectomía (esclerectomía subescleral),tipo_1_grupo_quirurgico,10,3. OFTALMOLOGÍA: Establézcase para las intervenciones quirúrgicas de Oftalmología la siguiente nomenclatura y clasificación:,TABLA 3.8.1,,2708400.0,3005600.0,3170600.0
